"date","ca","ca_name","hb","hb_name","y","m","julian","lt4","gt4","pc.lt4","pc.gt4","size_type","GPs_Count","num.practices","list.size"
2023-12-24,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,12,3227,1616,917,0.637978681405448,0.362021318594552,"Large",200,50,355462
2023-12-31,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2023,12,3234,699,210,0.768976897689769,0.231023102310231,"Medium",126,32,156579
2023-12-31,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2023,12,3234,719,322,0.690682036503362,0.309317963496638,"Medium",108,15,125018
2023-12-31,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2023,12,3234,101,9,0.918181818181818,0.0818181818181818,"Small",32,9,27108
2023-12-31,"S12000014","Falkirk","S08000019","NHS Forth Valley",2023,12,3234,486,630,0.435483870967742,0.564516129032258,"Medium",133,23,151422
2023-12-31,"S12000017","Highland","S08000022","NHS Highland",2023,12,3234,733,307,0.704807692307692,0.295192307692308,"Large",307,62,246844
2023-12-31,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2023,12,3234,347,185,0.652255639097744,0.347744360902256,"Small",66,13,80797
2023-12-31,"S12000020","Moray","S08000020","NHS Grampian",2023,12,3234,323,162,0.665979381443299,0.334020618556701,"Medium",96,12,95988
2023-12-31,"S12000023","Orkney Islands","S08000025","NHS Orkney",2023,12,3234,133,7,0.95,0.05,"Small",44,7,22308
2023-12-31,"S12000026","Scottish Borders","S08000016","NHS Borders",2023,12,3234,395,176,0.691768826619965,0.308231173380035,"Medium",112,22,121588
2023-12-31,"S12000027","Shetland Islands","S08000026","NHS Shetland",2023,12,3234,141,27,0.839285714285714,0.160714285714286,"Small",30,9,22934
2023-12-31,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2023,12,3234,330,250,0.568965517241379,0.431034482758621,"Medium",109,19,118885
2023-12-31,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2023,12,3234,543,547,0.498165137614679,0.501834862385321,"Large",236,47,349572
2023-12-31,"S12000033","Aberdeen City","S08000020","NHS Grampian",2023,12,3234,601,712,0.457730388423458,0.542269611576542,"Large",210,27,263499
2023-12-31,"S12000035","Argyll and Bute","S08000022","NHS Highland",2023,12,3234,132,11,0.923076923076923,0.0769230769230769,"Medium",109,29,90471
2023-12-31,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2023,12,3234,1612,1373,0.540033500837521,0.459966499162479,"Large",613,70,605280
2023-12-31,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2023,12,3234,490,518,0.486111111111111,0.513888888888889,"Medium",160,28,191197
2023-12-31,"S12000040","West Lothian","S08000024","NHS Lothian",2023,12,3234,629,395,0.6142578125,0.3857421875,"Medium",155,20,205661
2023-12-31,"S12000042","Dundee City","S08000030","NHS Tayside",2023,12,3234,825,173,0.826653306613226,0.173346693386774,"Medium",163,22,175407
2023-12-31,"S12000047","Fife","S08000029","NHS Fife",2023,12,3234,843,430,0.662215239591516,0.337784760408484,"Large",297,52,394668
2023-12-31,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2023,12,3234,348,18,0.950819672131147,0.0491803278688525,"Medium",164,23,154020
2023-12-31,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2023,12,3234,2773,1588,0.635863334097684,0.364136665902316,"Large",617,142,786174
2023-12-31,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2023,12,3234,1110,1211,0.47824213700991,0.52175786299009,"Large",200,50,355462
2024-01-07,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2024,1,3241,659,230,0.741282339707537,0.258717660292463,"Medium",126,32,156579
2024-01-07,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2024,1,3241,731,402,0.645189761694616,0.354810238305384,"Medium",108,15,125018
2024-01-07,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2024,1,3241,103,11,0.903508771929825,0.0964912280701754,"Small",32,9,27108
2024-01-07,"S12000014","Falkirk","S08000019","NHS Forth Valley",2024,1,3241,462,701,0.397248495270851,0.602751504729149,"Medium",133,23,151422
2024-01-07,"S12000017","Highland","S08000022","NHS Highland",2024,1,3241,734,325,0.693106704438149,0.306893295561851,"Large",307,62,246844
2024-01-07,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2024,1,3241,352,224,0.611111111111111,0.388888888888889,"Small",66,13,80797
2024-01-07,"S12000020","Moray","S08000020","NHS Grampian",2024,1,3241,327,176,0.650099403578529,0.349900596421471,"Medium",96,12,95988
2024-01-07,"S12000023","Orkney Islands","S08000025","NHS Orkney",2024,1,3241,127,6,0.954887218045113,0.0451127819548872,"Small",44,7,22308
2024-01-07,"S12000026","Scottish Borders","S08000016","NHS Borders",2024,1,3241,357,251,0.587171052631579,0.412828947368421,"Medium",112,22,121588
2024-01-07,"S12000027","Shetland Islands","S08000026","NHS Shetland",2024,1,3241,120,19,0.863309352517986,0.136690647482014,"Small",30,9,22934
2024-01-07,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2024,1,3241,313,207,0.601923076923077,0.398076923076923,"Medium",109,19,118885
2024-01-07,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2024,1,3241,510,649,0.440034512510785,0.559965487489215,"Large",236,47,349572
2024-01-07,"S12000033","Aberdeen City","S08000020","NHS Grampian",2024,1,3241,734,665,0.524660471765547,0.475339528234453,"Large",210,27,263499
2024-01-07,"S12000035","Argyll and Bute","S08000022","NHS Highland",2024,1,3241,162,18,0.9,0.1,"Medium",109,29,90471
2024-01-07,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2024,1,3241,1851,1207,0.605297580117724,0.394702419882276,"Large",613,70,605280
2024-01-07,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2024,1,3241,464,621,0.427649769585253,0.572350230414747,"Medium",160,28,191197
2024-01-07,"S12000040","West Lothian","S08000024","NHS Lothian",2024,1,3241,676,399,0.628837209302326,0.371162790697674,"Medium",155,20,205661
2024-01-07,"S12000042","Dundee City","S08000030","NHS Tayside",2024,1,3241,966,165,0.854111405835544,0.145888594164456,"Medium",163,22,175407
2024-01-07,"S12000047","Fife","S08000029","NHS Fife",2024,1,3241,912,423,0.68314606741573,0.31685393258427,"Large",297,52,394668
2024-01-07,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2024,1,3241,368,27,0.931645569620253,0.0683544303797468,"Medium",164,23,154020
2024-01-07,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2024,1,3241,2542,2073,0.550812567713976,0.449187432286024,"Large",617,142,786174
2024-01-07,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2024,1,3241,1252,1241,0.50220617729643,0.49779382270357,"Large",200,50,355462
2024-01-14,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2024,1,3248,559,185,0.751344086021505,0.248655913978495,"Medium",126,32,156579
2024-01-14,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2024,1,3248,723,279,0.721556886227545,0.278443113772455,"Medium",108,15,125018
2024-01-14,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2024,1,3248,100,11,0.900900900900901,0.0990990990990991,"Small",32,9,27108
2024-01-14,"S12000014","Falkirk","S08000019","NHS Forth Valley",2024,1,3248,424,531,0.443979057591623,0.556020942408377,"Medium",133,23,151422
2024-01-14,"S12000017","Highland","S08000022","NHS Highland",2024,1,3248,648,262,0.712087912087912,0.287912087912088,"Large",307,62,246844
2024-01-14,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2024,1,3248,360,171,0.677966101694915,0.322033898305085,"Small",66,13,80797
2024-01-14,"S12000020","Moray","S08000020","NHS Grampian",2024,1,3248,333,152,0.68659793814433,0.31340206185567,"Medium",96,12,95988
2024-01-14,"S12000023","Orkney Islands","S08000025","NHS Orkney",2024,1,3248,104,9,0.920353982300885,0.079646017699115,"Small",44,7,22308
2024-01-14,"S12000026","Scottish Borders","S08000016","NHS Borders",2024,1,3248,342,204,0.626373626373626,0.373626373626374,"Medium",112,22,121588
2024-01-14,"S12000027","Shetland Islands","S08000026","NHS Shetland",2024,1,3248,133,14,0.904761904761905,0.0952380952380952,"Small",30,9,22934
2024-01-14,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2024,1,3248,328,194,0.628352490421456,0.371647509578544,"Medium",109,19,118885
2024-01-14,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2024,1,3248,651,435,0.599447513812155,0.400552486187845,"Large",236,47,349572
2024-01-14,"S12000033","Aberdeen City","S08000020","NHS Grampian",2024,1,3248,708,510,0.58128078817734,0.41871921182266,"Large",210,27,263499
2024-01-14,"S12000035","Argyll and Bute","S08000022","NHS Highland",2024,1,3248,137,10,0.931972789115646,0.0680272108843537,"Medium",109,29,90471
2024-01-14,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2024,1,3248,1720,1365,0.557536466774716,0.442463533225284,"Large",613,70,605280
2024-01-14,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2024,1,3248,554,514,0.5187265917603,0.4812734082397,"Medium",160,28,191197
2024-01-14,"S12000040","West Lothian","S08000024","NHS Lothian",2024,1,3248,632,362,0.635814889336016,0.364185110663984,"Medium",155,20,205661
2024-01-14,"S12000042","Dundee City","S08000030","NHS Tayside",2024,1,3248,848,102,0.892631578947368,0.107368421052632,"Medium",163,22,175407
2024-01-14,"S12000047","Fife","S08000029","NHS Fife",2024,1,3248,836,424,0.663492063492063,0.336507936507937,"Large",297,52,394668
2024-01-14,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2024,1,3248,413,35,0.921875,0.078125,"Medium",164,23,154020
2024-01-14,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2024,1,3248,2780,1683,0.622899395025767,0.377100604974233,"Large",617,142,786174
2024-01-14,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2024,1,3248,1585,868,0.646147574398696,0.353852425601305,"Large",200,50,355462
2024-01-21,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2024,1,3255,632,194,0.765133171912833,0.234866828087167,"Medium",126,32,156579
2024-01-21,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2024,1,3255,739,361,0.671818181818182,0.328181818181818,"Medium",108,15,125018
2024-01-21,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2024,1,3255,70,10,0.875,0.125,"Small",32,9,27108
2024-01-21,"S12000014","Falkirk","S08000019","NHS Forth Valley",2024,1,3255,481,528,0.476709613478692,0.523290386521308,"Medium",133,23,151422
2024-01-21,"S12000017","Highland","S08000022","NHS Highland",2024,1,3255,659,243,0.73059866962306,0.26940133037694,"Large",307,62,246844
2024-01-21,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2024,1,3255,371,189,0.6625,0.3375,"Small",66,13,80797
2024-01-21,"S12000020","Moray","S08000020","NHS Grampian",2024,1,3255,292,143,0.671264367816092,0.328735632183908,"Medium",96,12,95988
2024-01-21,"S12000023","Orkney Islands","S08000025","NHS Orkney",2024,1,3255,109,6,0.947826086956522,0.0521739130434783,"Small",44,7,22308
2024-01-21,"S12000026","Scottish Borders","S08000016","NHS Borders",2024,1,3255,320,220,0.592592592592593,0.407407407407407,"Medium",112,22,121588
2024-01-21,"S12000027","Shetland Islands","S08000026","NHS Shetland",2024,1,3255,91,16,0.850467289719626,0.149532710280374,"Small",30,9,22934
2024-01-21,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2024,1,3255,343,219,0.610320284697509,0.389679715302491,"Medium",109,19,118885
2024-01-21,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2024,1,3255,592,564,0.512110726643599,0.487889273356401,"Large",236,47,349572
2024-01-21,"S12000033","Aberdeen City","S08000020","NHS Grampian",2024,1,3255,716,515,0.581640942323314,0.418359057676686,"Large",210,27,263499
2024-01-21,"S12000035","Argyll and Bute","S08000022","NHS Highland",2024,1,3255,161,12,0.930635838150289,0.069364161849711,"Medium",109,29,90471
2024-01-21,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2024,1,3255,1900,1351,0.584435558289757,0.415564441710243,"Large",613,70,605280
2024-01-21,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2024,1,3255,520,578,0.473588342440801,0.526411657559198,"Medium",160,28,191197
2024-01-21,"S12000040","West Lothian","S08000024","NHS Lothian",2024,1,3255,553,432,0.561421319796954,0.438578680203046,"Medium",155,20,205661
2024-01-21,"S12000042","Dundee City","S08000030","NHS Tayside",2024,1,3255,917,71,0.928137651821862,0.0718623481781376,"Medium",163,22,175407
2024-01-21,"S12000047","Fife","S08000029","NHS Fife",2024,1,3255,813,444,0.646778042959427,0.353221957040573,"Large",297,52,394668
2024-01-21,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2024,1,3255,388,17,0.958024691358025,0.0419753086419753,"Medium",164,23,154020
2024-01-21,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2024,1,3255,2670,1921,0.581572642125899,0.418427357874102,"Large",617,142,786174
2024-01-21,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2024,1,3255,1458,1048,0.581803671189146,0.418196328810854,"Large",200,50,355462
2024-01-28,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2024,1,3262,679,200,0.772468714448237,0.227531285551763,"Medium",126,32,156579
2024-01-28,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2024,1,3262,837,332,0.715996578272027,0.284003421727973,"Medium",108,15,125018
2024-01-28,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2024,1,3262,82,4,0.953488372093023,0.0465116279069767,"Small",32,9,27108
2024-01-28,"S12000014","Falkirk","S08000019","NHS Forth Valley",2024,1,3262,436,707,0.381452318460192,0.618547681539808,"Medium",133,23,151422
2024-01-28,"S12000017","Highland","S08000022","NHS Highland",2024,1,3262,720,244,0.746887966804979,0.253112033195021,"Large",307,62,246844
2024-01-28,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2024,1,3262,373,238,0.610474631751228,0.389525368248772,"Small",66,13,80797
2024-01-28,"S12000020","Moray","S08000020","NHS Grampian",2024,1,3262,348,179,0.66034155597723,0.33965844402277,"Medium",96,12,95988
2024-01-28,"S12000023","Orkney Islands","S08000025","NHS Orkney",2024,1,3262,117,9,0.928571428571429,0.0714285714285714,"Small",44,7,22308
2024-01-28,"S12000026","Scottish Borders","S08000016","NHS Borders",2024,1,3262,373,208,0.641996557659208,0.358003442340792,"Medium",112,22,121588
2024-01-28,"S12000027","Shetland Islands","S08000026","NHS Shetland",2024,1,3262,115,28,0.804195804195804,0.195804195804196,"Small",30,9,22934
2024-01-28,"S12000028","South Ayrshire","S08000015","NHS Ayrshire and Arran",2024,1,3262,343,235,0.593425605536332,0.406574394463668,"Medium",109,19,118885
2024-01-28,"S12000029","South Lanarkshire","S08000032","NHS Lanarkshire",2024,1,3262,626,586,0.516501650165016,0.483498349834984,"Large",236,47,349572
2024-01-28,"S12000033","Aberdeen City","S08000020","NHS Grampian",2024,1,3262,762,553,0.579467680608365,0.420532319391635,"Large",210,27,263499
2024-01-28,"S12000035","Argyll and Bute","S08000022","NHS Highland",2024,1,3262,142,22,0.865853658536585,0.134146341463415,"Medium",109,29,90471
2024-01-28,"S12000036","City of Edinburgh","S08000024","NHS Lothian",2024,1,3262,1968,1365,0.59045904590459,0.40954095409541,"Large",613,70,605280
2024-01-28,"S12000038","Renfrewshire","S08000031","NHS Greater Glasgow and Clyde",2024,1,3262,596,482,0.552875695732839,0.447124304267161,"Medium",160,28,191197
2024-01-28,"S12000040","West Lothian","S08000024","NHS Lothian",2024,1,3262,756,276,0.732558139534884,0.267441860465116,"Medium",155,20,205661
2024-01-28,"S12000042","Dundee City","S08000030","NHS Tayside",2024,1,3262,945,206,0.82102519548219,0.178974804517811,"Medium",163,22,175407
2024-01-28,"S12000047","Fife","S08000029","NHS Fife",2024,1,3262,762,578,0.56865671641791,0.43134328358209,"Large",297,52,394668
2024-01-28,"S12000048","Perth and Kinross","S08000030","NHS Tayside",2024,1,3262,413,43,0.905701754385965,0.0942982456140351,"Medium",164,23,154020
2024-01-28,"S12000049","Glasgow City","S08000031","NHS Greater Glasgow and Clyde",2024,1,3262,3114,1728,0.643122676579926,0.356877323420074,"Large",617,142,786174
2024-01-28,"S12000050","North Lanarkshire","S08000032","NHS Lanarkshire",2024,1,3262,1419,1215,0.53872437357631,0.46127562642369,"Large",200,50,355462
2024-02-04,"S12000006","Dumfries and Galloway","S08000017","NHS Dumfries and Galloway",2024,2,3269,661,189,0.777647058823529,0.222352941176471,"Medium",126,32,156579
2024-02-04,"S12000008","East Ayrshire","S08000015","NHS Ayrshire and Arran",2024,2,3269,731,367,0.66575591985428,0.33424408014572,"Medium",108,15,125018
2024-02-04,"S12000013","Na h-Eileanan Siar","S08000028","NHS Western Isles",2024,2,3269,82,12,0.872340425531915,0.127659574468085,"Small",32,9,27108
2024-02-04,"S12000014","Falkirk","S08000019","NHS Forth Valley",2024,2,3269,498,627,0.442666666666667,0.557333333333333,"Medium",133,23,151422
2024-02-04,"S12000017","Highland","S08000022","NHS Highland",2024,2,3269,791,202,0.796576032225579,0.203423967774421,"Large",307,62,246844
2024-02-04,"S12000018","Inverclyde","S08000031","NHS Greater Glasgow and Clyde",2024,2,3269,407,172,0.70293609671848,0.29706390328152,"Small",66,13,80797
2024-02-04,"S12000020","Moray","S08000020","NHS Grampian",2024,2,3269,312,190,0.621513944223108,0.378486055776892,"Medium",96,12,95988
2024-02-04,"S12000023","Orkney Islands","S08000025","NHS Orkney",2024,2,3269,126,9,0.933333333333333,0.0666666666666667,"Small",44,7,22308
2024-02-04,"S12000026","Scottish Borders","S08000016","NHS Borders",2024,2,3269,336,224,0.6,0.4,"Medium",112,22,121588
2024-02-04,"S12000027","Shetland Islands","S08000026","NHS Shetland",2024,2,3269,123,28,0.814569536423841,0.185430463576159,"Small",30,9,22934
